,0,1,2,3,4,5,6,7,8,9,10
contig_21142_1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21142_2,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21142_3,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20864_2,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
contig_20864_3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20864_1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
contig_20808_12,6.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
contig_20864_7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
contig_20808_10,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20808_11,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20864_8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21100_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21100_1,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20861_1,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20868_8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
contig_20868_6,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_21156_3,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20868_4,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20868_5,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20868_2,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20868_3,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
contig_21156_2,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_21156_1,0.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0
contig_20863_1,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
contig_20829_9,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20829_8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20863_5,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
contig_20863_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20863_7,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
contig_20863_6,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20829_3,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20829_2,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20829_1,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0
contig_20829_7,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
contig_20788_17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_20829_5,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20829_4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_21107_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21107_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21107_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21109_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21109_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21109_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21109_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21109_4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20821_3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20821_2,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20821_7,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20821_6,1.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20821_5,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
contig_20821_4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0
contig_20821_8,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20823_5,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20823_4,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20823_7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20823_6,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0
contig_20823_1,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
contig_20823_3,0.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20823_2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
contig_20823_9,1.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20823_8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20825_7,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20825_6,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20825_5,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0
contig_20825_4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
contig_20825_3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
contig_20825_2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20825_1,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0
contig_20861_5,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20861_4,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
contig_20861_3,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20861_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20825_9,5.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0
contig_20825_8,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,0.0
contig_20827_9,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20827_8,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20827_1,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20827_3,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20827_2,5.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,0.0
contig_20827_5,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20827_4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20827_7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20827_6,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
contig_20851_10,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20851_11,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20805_10,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
contig_20793_7,0.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20929_4,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20929_5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
contig_20929_2,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0
contig_20793_5,3.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0
contig_20929_1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20793_4,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0
contig_20793_3,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0
contig_20793_2,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0
contig_20925_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20925_3,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20925_1,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20925_4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20925_5,1.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20876_3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20870_8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20888_4,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20888_5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20888_6,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20888_7,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20964_3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
contig_20888_1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20888_2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20888_3,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20888_8,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20888_9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20870_5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20870_4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20966_1,2.0,0.0,8.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_20914_3,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20966_3,10.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20966_2,1.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_20966_5,5.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20966_4,9.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20914_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20966_6,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0
contig_20968_3,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20968_2,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20968_1,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20916_1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20916_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20968_4,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20788_26,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_20788_27,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20788_24,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
contig_20788_25,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20788_22,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
contig_20788_23,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
contig_20788_20,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
contig_20788_21,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0
contig_20910_6,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20910_4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20910_5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0
contig_20910_2,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20910_3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
contig_20788_28,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
contig_20788_29,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20960_3,4.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0
contig_20969_1,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
contig_20960_1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0
contig_20960_5,9.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0
contig_20960_4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
contig_20962_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20962_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20962_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20969_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21085_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21147_1,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20929_3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_21078_4,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0
contig_21078_5,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_21078_2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_21078_3,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0
contig_21078_1,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_20917_4,0.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20792_4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21084_4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
contig_20792_5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20887_6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20887_5,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
contig_20887_4,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20887_3,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20887_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20887_1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20819_8,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
contig_20819_9,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20885_1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_20819_3,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_20885_3,0.0,0.0,7.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0
contig_20885_2,10.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_20885_5,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
contig_20885_4,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20885_7,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
contig_20885_6,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20889_5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20889_4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20889_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20889_1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_20889_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20889_2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21033_1,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21033_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21033_2,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21077_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21077_4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21077_1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21077_3,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
contig_21077_2,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21035_5,0.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21035_4,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21035_3,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21035_2,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21035_1,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21071_3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21071_2,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21071_1,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20981_1,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20883_3,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20883_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_20883_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
contig_20883_7,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_20883_6,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0
contig_20883_5,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20883_4,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20883_8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
contig_21073_1,2.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20881_4,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21073_3,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0
contig_21073_2,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
contig_20881_1,4.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
contig_20881_3,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20881_2,0.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
contig_20995_3,4.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_20995_2,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0
contig_20995_1,4.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0
contig_20920_4,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0
contig_20920_3,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
contig_20920_2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0
contig_20920_1,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20997_4,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
contig_20997_1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0
contig_20997_3,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
contig_20997_2,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
contig_20922_1,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_21143_1,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20922_3,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
contig_20922_2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0
contig_20922_5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
contig_20922_4,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0
contig_20922_7,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0
contig_20922_6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20922_8,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
contig_21143_3,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21031_3,1.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0
contig_21031_2,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
contig_21031_1,8.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21143_2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0
contig_21031_5,4.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21031_4,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
contig_21075_3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21075_2,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
contig_21075_1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
contig_21143_4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0
contig_21038_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
contig_21038_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
contig_21038_1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
contig_20999_3,5.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0
contig_20999_2,2.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0
contig_20999_1,3.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0
contig_21183_1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0
contig_20913_8,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20797_8,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20913_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20992_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20992_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0
contig_21166_5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20992_4,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
contig_20992_5,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_20913_7,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_20913_6,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
contig_21131_2,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
contig_21131_3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
