,0,1,2,3
contig_18062_17,0.0,3.0,7.0,0.0
contig_18062_16,0.0,2.0,6.0,0.0
contig_18062_15,0.0,0.0,1.0,0.0
contig_18062_14,0.0,0.0,0.0,0.0
contig_18062_19,0.0,0.0,0.0,0.0
contig_18062_18,0.0,2.0,0.0,0.0
contig_18102_14,0.0,0.0,0.0,0.0
contig_18139_4,0.0,2.0,0.0,0.0
contig_18096_19,2.0,3.0,0.0,0.0
contig_18140_3,0.0,1.0,0.0,0.0
contig_18063_47,0.0,0.0,0.0,0.0
contig_18063_46,0.0,0.0,0.0,0.0
contig_18063_45,0.0,0.0,0.0,0.0
contig_18063_44,0.0,0.0,0.0,0.0
contig_18063_43,0.0,4.0,0.0,2.0
contig_18063_42,3.0,4.0,0.0,3.0
contig_18063_41,1.0,3.0,0.0,2.0
contig_18063_40,0.0,6.0,11.0,2.0
contig_18063_49,0.0,0.0,0.0,0.0
contig_18063_48,0.0,0.0,0.0,0.0
contig_18092_13,0.0,3.0,0.0,1.0
contig_18102_13,0.0,0.0,0.0,0.0
contig_18102_10,0.0,0.0,0.0,0.0
contig_18164_6,0.0,0.0,0.0,0.0
contig_18198_5,0.0,3.0,0.0,1.0
contig_18141_14,1.0,3.0,0.0,2.0
contig_18141_13,2.0,4.0,0.0,5.0
contig_18141_12,0.0,2.0,2.0,3.0
contig_18141_11,0.0,2.0,0.0,0.0
contig_18141_10,0.0,2.0,0.0,0.0
contig_18094_1,0.0,0.0,0.0,0.0
contig_18094_2,0.0,0.0,0.0,0.0
contig_18094_3,0.0,0.0,0.0,0.0
contig_18094_4,0.0,0.0,0.0,0.0
contig_18094_5,0.0,2.0,0.0,0.0
contig_18094_6,2.0,2.0,0.0,0.0
contig_18094_7,6.0,5.0,7.0,0.0
contig_18094_8,1.0,5.0,8.0,0.0
contig_18094_9,0.0,3.0,4.0,0.0
contig_18142_2,0.0,0.0,0.0,0.0
contig_18142_3,0.0,0.0,0.0,0.0
contig_18198_4,5.0,3.0,1.0,3.0
contig_18124_5,1.0,1.0,0.0,1.0
contig_18142_4,0.0,0.0,0.0,0.0
contig_18142_5,0.0,2.0,0.0,0.0
contig_18057_3,0.0,0.0,0.0,0.0
contig_18057_2,0.0,0.0,0.0,0.0
contig_18057_1,1.0,3.0,1.0,0.0
contig_18098_7,0.0,0.0,0.0,0.0
contig_18057_7,0.0,1.0,0.0,0.0
contig_18057_6,0.0,0.0,0.0,0.0
contig_18057_5,0.0,0.0,0.0,0.0
contig_18057_4,0.0,0.0,0.0,0.0
contig_18089_10,0.0,0.0,0.0,0.0
contig_18089_11,0.0,0.0,0.0,0.0
contig_18057_9,0.0,2.0,0.0,0.0
contig_18057_8,0.0,3.0,0.0,0.0
contig_18089_14,0.0,1.0,0.0,0.0
contig_18089_15,0.0,0.0,0.0,0.0
contig_18089_16,0.0,0.0,0.0,0.0
contig_18089_17,0.0,0.0,0.0,0.0
contig_18128_12,0.0,1.0,0.0,0.0
contig_18128_13,0.0,0.0,0.0,0.0
contig_18128_10,0.0,0.0,0.0,0.0
contig_18128_11,0.0,0.0,0.0,0.0
contig_18068_24,0.0,1.0,0.0,0.0
contig_18068_25,0.0,3.0,0.0,1.0
contig_18068_26,4.0,3.0,0.0,1.0
contig_18068_27,6.0,2.0,2.0,0.0
contig_18068_20,0.0,0.0,0.0,0.0
contig_18068_21,2.0,1.0,0.0,0.0
contig_18068_22,0.0,0.0,0.0,0.0
contig_18068_23,0.0,0.0,0.0,0.0
contig_18162_2,0.0,1.0,0.0,0.0
contig_18087_18,0.0,1.0,3.0,0.0
contig_18087_19,0.0,3.0,1.0,1.0
contig_18068_28,0.0,0.0,0.0,0.0
contig_18068_29,0.0,0.0,0.0,0.0
contig_18162_3,0.0,0.0,0.0,0.0
contig_18058_8,0.0,3.0,0.0,0.0
contig_18058_9,0.0,3.0,0.0,0.0
contig_18058_1,0.0,0.0,0.0,0.0
contig_18058_2,0.0,0.0,0.0,0.0
contig_18058_3,0.0,0.0,0.0,0.0
contig_18058_4,0.0,0.0,0.0,0.0
contig_18058_5,0.0,0.0,0.0,0.0
contig_18058_7,0.0,0.0,0.0,0.0
contig_18064_39,0.0,2.0,0.0,0.0
contig_18064_38,0.0,0.0,0.0,0.0
contig_18119_4,0.0,3.0,0.0,0.0
contig_18119_5,2.0,4.0,0.0,0.0
contig_18119_6,0.0,2.0,0.0,1.0
contig_18119_7,0.0,2.0,0.0,0.0
contig_18064_33,2.0,3.0,0.0,1.0
contig_18064_32,3.0,2.0,1.0,0.0
contig_18064_31,0.0,0.0,0.0,0.0
contig_18064_30,0.0,0.0,0.0,0.0
contig_18064_37,0.0,0.0,0.0,0.0
contig_18064_36,0.0,1.0,0.0,0.0
contig_18064_35,0.0,4.0,1.0,1.0
contig_18064_34,1.0,4.0,0.0,0.0
contig_18117_2,0.0,3.0,0.0,0.0
contig_18117_3,0.0,3.0,3.0,0.0
contig_18117_1,0.0,2.0,0.0,0.0
contig_18117_6,2.0,3.0,0.0,0.0
contig_18117_7,1.0,3.0,0.0,1.0
contig_18117_4,0.0,3.0,0.0,1.0
contig_18117_5,0.0,3.0,0.0,0.0
contig_18117_8,0.0,2.0,0.0,0.0
contig_18117_9,0.0,0.0,0.0,0.0
contig_18147_10,0.0,0.0,0.0,0.0
contig_18158_5,2.0,3.0,0.0,3.0
contig_18158_4,5.0,2.0,2.0,1.0
contig_18158_7,3.0,3.0,1.0,3.0
contig_18158_6,13.0,3.0,0.0,7.0
contig_18158_1,19.0,2.0,0.0,0.0
contig_18158_3,4.0,3.0,0.0,3.0
contig_18158_2,0.0,4.0,0.0,5.0
contig_18158_9,0.0,3.0,1.0,2.0
contig_18158_8,9.0,2.0,0.0,2.0
contig_18116_8,0.0,0.0,0.0,0.0
contig_18199_1,3.0,4.0,0.0,1.0
contig_18199_2,0.0,3.0,0.0,2.0
contig_18199_3,0.0,4.0,0.0,2.0
contig_18199_4,0.0,3.0,0.0,4.0
contig_18199_5,0.0,2.0,0.0,0.0
contig_18199_6,0.0,0.0,0.0,0.0
contig_18065_56,0.0,0.0,0.0,0.0
contig_18065_57,0.0,1.0,0.0,0.0
contig_18065_54,0.0,0.0,0.0,0.0
contig_18065_55,0.0,0.0,0.0,0.0
contig_18065_52,0.0,1.0,0.0,0.0
contig_18065_53,0.0,0.0,0.0,0.0
contig_18065_50,0.0,0.0,0.0,0.0
contig_18065_51,0.0,0.0,0.0,0.0
contig_18065_58,1.0,3.0,2.0,0.0
contig_18065_59,0.0,3.0,2.0,0.0
contig_18116_2,0.0,0.0,0.0,0.0
contig_18096_4,4.0,3.0,0.0,2.0
contig_18077_29,0.0,2.0,0.0,0.0
contig_18110_1,0.0,1.0,1.0,0.0
contig_18110_3,0.0,0.0,0.0,0.0
contig_18110_2,0.0,0.0,0.0,0.0
contig_18110_5,0.0,2.0,1.0,0.0
contig_18110_4,0.0,0.0,0.0,0.0
contig_18110_7,0.0,3.0,0.0,0.0
contig_18110_6,0.0,2.0,0.0,0.0
contig_18110_9,1.0,1.0,0.0,0.0
contig_18110_8,0.0,4.0,11.0,0.0
contig_18191_1,0.0,3.0,2.0,0.0
contig_18191_2,0.0,4.0,0.0,1.0
contig_18191_3,0.0,2.0,0.0,0.0
contig_18191_4,0.0,2.0,0.0,0.0
contig_18191_5,0.0,2.0,0.0,0.0
contig_18191_6,0.0,2.0,0.0,0.0
contig_18191_7,12.0,4.0,0.0,4.0
contig_18133_3,9.0,3.0,0.0,7.0
contig_18116_4,0.0,0.0,0.0,0.0
contig_18057_93,1.0,3.0,0.0,3.0
contig_18057_92,0.0,0.0,0.0,0.0
contig_18057_91,0.0,0.0,0.0,0.0
contig_18057_90,0.0,0.0,0.0,0.0
contig_18057_97,0.0,0.0,0.0,0.0
contig_18057_96,0.0,0.0,0.0,0.0
contig_18057_95,0.0,0.0,0.0,0.0
contig_18057_94,0.0,1.0,0.0,1.0
contig_18057_99,0.0,0.0,0.0,0.0
contig_18057_98,0.0,0.0,0.0,0.0
contig_18077_21,0.0,0.0,0.0,0.0
contig_18153_2,0.0,2.0,0.0,0.0
contig_18059_15,0.0,3.0,0.0,0.0
contig_18153_1,0.0,2.0,0.0,1.0
contig_18153_6,0.0,2.0,0.0,0.0
contig_18153_7,0.0,4.0,7.0,7.0
contig_18153_4,0.0,2.0,0.0,0.0
contig_18059_14,0.0,2.0,0.0,0.0
contig_18151_4,1.0,3.0,0.0,1.0
contig_18072_12,0.0,0.0,0.0,0.0
contig_18151_6,0.0,3.0,0.0,0.0
contig_18151_7,0.0,3.0,0.0,1.0
contig_18151_1,0.0,3.0,1.0,2.0
contig_18151_2,0.0,3.0,0.0,1.0
contig_18072_13,0.0,0.0,0.0,0.0
contig_18136_3,0.0,2.0,0.0,0.0
contig_18151_8,0.0,3.0,0.0,1.0
contig_18072_10,0.0,0.0,0.0,0.0
contig_18157_6,0.0,3.0,0.0,2.0
contig_18157_7,0.0,2.0,5.0,7.0
contig_18157_4,3.0,3.0,0.0,1.0
contig_18072_11,0.0,0.0,0.0,0.0
contig_18157_2,0.0,2.0,0.0,0.0
contig_18157_3,0.0,4.0,0.0,2.0
contig_18112_9,0.0,2.0,0.0,0.0
contig_18112_8,0.0,2.0,0.0,0.0
contig_18112_7,0.0,1.0,0.0,0.0
contig_18112_6,0.0,0.0,0.0,0.0
contig_18112_5,0.0,0.0,0.0,0.0
contig_18112_4,0.0,0.0,0.0,0.0
contig_18112_3,0.0,0.0,0.0,0.0
contig_18112_2,0.0,0.0,0.0,0.0
contig_18112_1,0.0,0.0,0.0,0.0
contig_18157_9,0.0,3.0,0.0,1.0
contig_18155_8,0.0,2.0,0.0,0.0
contig_18155_9,0.0,3.0,0.0,0.0
contig_18095_2,1.0,3.0,0.0,2.0
contig_18072_14,1.0,2.0,0.0,0.0
contig_18155_1,0.0,1.0,1.0,0.0
contig_18155_2,0.0,2.0,0.0,0.0
contig_18072_15,0.0,3.0,0.0,0.0
contig_18155_4,0.0,3.0,0.0,2.0
contig_18155_5,0.0,3.0,0.0,3.0
contig_18155_6,17.0,3.0,0.0,3.0
contig_18155_7,0.0,4.0,1.0,5.0
contig_18066_39,0.0,2.0,0.0,1.0
contig_18066_38,13.0,3.0,0.0,3.0
contig_18066_31,0.0,0.0,0.0,0.0
contig_18066_30,0.0,0.0,0.0,0.0
contig_18066_33,0.0,3.0,0.0,2.0
contig_18066_32,5.0,3.0,0.0,1.0
contig_18066_35,61.0,2.0,4.0,0.0
contig_18066_34,7.0,3.0,2.0,2.0
contig_18066_37,4.0,3.0,0.0,1.0
contig_18066_36,12.0,2.0,1.0,1.0
contig_18099_24,0.0,2.0,0.0,0.0
contig_18099_25,0.0,2.0,0.0,0.0
contig_18099_26,0.0,2.0,0.0,1.0
contig_18099_20,0.0,0.0,0.0,0.0
contig_18099_21,0.0,0.0,0.0,0.0
contig_18099_22,0.0,0.0,0.0,0.0
contig_18099_23,0.0,0.0,0.0,0.0
contig_18124_12,6.0,3.0,0.0,0.0
contig_18124_13,0.0,3.0,4.0,0.0
contig_18124_10,0.0,3.0,1.0,0.0
contig_18124_11,0.0,2.0,0.0,0.0
contig_18124_16,0.0,3.0,2.0,0.0
contig_18124_14,0.0,4.0,1.0,0.0
contig_18124_15,0.0,3.0,0.0,0.0
contig_18219_5,0.0,1.0,0.0,0.0
contig_18219_4,0.0,0.0,0.0,0.0
contig_18219_3,0.0,0.0,0.0,0.0
contig_18219_2,0.0,0.0,0.0,0.0
contig_18219_1,0.0,0.0,0.0,0.0
contig_18082_33,0.0,2.0,0.0,0.0
contig_18082_32,0.0,4.0,0.0,2.0
contig_18063_54,0.0,0.0,0.0,0.0
contig_18063_55,0.0,0.0,0.0,0.0
contig_18063_56,0.0,0.0,0.0,0.0
contig_18063_57,0.0,0.0,0.0,0.0
contig_18063_50,0.0,0.0,0.0,0.0
contig_18063_51,0.0,0.0,0.0,0.0
contig_18063_52,0.0,0.0,0.0,0.0
contig_18063_53,0.0,1.0,0.0,0.0
contig_18082_30,0.0,1.0,0.0,0.0
contig_18063_58,0.0,0.0,0.0,0.0
contig_18063_59,0.0,2.0,4.0,0.0
contig_18091_24,1.0,2.0,0.0,1.0
contig_18091_25,0.0,4.0,0.0,0.0
contig_18091_26,0.0,3.0,0.0,0.0
contig_18091_27,0.0,4.0,0.0,0.0
contig_18091_20,0.0,3.0,0.0,2.0
contig_18091_21,0.0,1.0,0.0,1.0
contig_18091_22,0.0,0.0,0.0,0.0
contig_18091_23,0.0,0.0,0.0,0.0
contig_18136_15,0.0,0.0,0.0,0.0
contig_18142_1,0.0,0.0,0.0,0.0
