,0,1,2,3,4,5,6
contig_21613_7,5.0,0.0,8.0,1.0,5.0,2.0,2.0
contig_21613_6,2.0,0.0,2.0,0.0,1.0,1.0,0.0
contig_21613_1,3.0,0.0,2.0,1.0,0.0,1.0,0.0
contig_21613_3,8.0,0.0,5.0,1.0,2.0,2.0,0.0
contig_21613_2,0.0,3.0,0.0,1.0,0.0,1.0,0.0
contig_22153_4,1.0,0.0,1.0,2.0,0.0,1.0,0.0
contig_22153_3,1.0,0.0,8.0,4.0,0.0,1.0,0.0
contig_22153_2,0.0,3.0,0.0,1.0,0.0,1.0,0.0
contig_21792_1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21792_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21792_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21792_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21792_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21792_7,0.0,4.0,0.0,1.0,0.0,1.0,0.0
contig_21792_6,0.0,6.0,2.0,1.0,4.0,0.0,0.0
contig_21792_8,0.0,2.0,0.0,1.0,0.0,1.0,0.0
contig_21758_3,0.0,1.0,0.0,1.0,1.0,1.0,2.0
contig_21758_2,0.0,5.0,0.0,1.0,7.0,1.0,0.0
contig_21758_1,1.0,4.0,0.0,1.0,4.0,1.0,0.0
contig_21758_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21758_5,0.0,5.0,0.0,1.0,1.0,1.0,0.0
contig_21758_4,0.0,2.0,0.0,1.0,0.0,1.0,1.0
contig_22195_1,0.0,3.0,0.0,0.0,0.0,1.0,0.0
contig_21751_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22195_2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contig_21751_6,0.0,0.0,0.0,0.0,1.0,1.0,0.0
contig_21751_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21751_5,1.0,0.0,0.0,0.0,0.0,1.0,2.0
contig_22092_2,0.0,0.0,0.0,0.0,2.0,1.0,1.0
contig_21753_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21753_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21753_6,1.0,0.0,1.0,0.0,0.0,0.0,0.0
contig_21789_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21753_1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21753_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21753_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22212_1,0.0,3.0,0.0,1.0,1.0,1.0,0.0
contig_22212_3,3.0,0.0,2.0,1.0,2.0,0.0,3.0
contig_22212_2,0.0,0.0,0.0,1.0,3.0,0.0,2.0
contig_21755_6,0.0,2.0,0.0,1.0,0.0,1.0,0.0
contig_21858_1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21858_2,0.0,3.0,2.0,1.0,0.0,1.0,0.0
contig_21858_3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21858_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21858_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21755_1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21790_7,0.0,2.0,1.0,0.0,2.0,0.0,0.0
contig_21790_6,0.0,2.0,0.0,1.0,3.0,1.0,1.0
contig_21790_5,0.0,2.0,0.0,1.0,4.0,0.0,0.0
contig_21790_4,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21790_3,0.0,2.0,0.0,1.0,2.0,1.0,0.0
contig_21790_2,0.0,3.0,0.0,1.0,1.0,1.0,0.0
contig_21790_1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
contig_21757_1,0.0,1.0,1.0,0.0,0.0,1.0,0.0
contig_21757_2,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21757_3,0.0,4.0,0.0,0.0,0.0,1.0,0.0
contig_21757_4,0.0,3.0,0.0,0.0,1.0,1.0,0.0
contig_21757_5,0.0,5.0,0.0,1.0,2.0,1.0,0.0
contig_21757_6,0.0,4.0,1.0,1.0,4.0,1.0,0.0
contig_21757_7,0.0,4.0,0.0,1.0,5.0,0.0,0.0
contig_21923_3,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21710_5,0.0,2.0,0.0,1.0,3.0,1.0,2.0
contig_21710_4,1.0,5.0,0.0,1.0,3.0,1.0,0.0
contig_21710_3,7.0,2.0,5.0,1.0,3.0,1.0,0.0
contig_21710_2,0.0,2.0,0.0,1.0,1.0,1.0,0.0
contig_21710_1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21923_2,0.0,1.0,1.0,0.0,0.0,1.0,1.0
contig_21712_1,1.0,5.0,0.0,1.0,0.0,1.0,1.0
contig_21712_3,0.0,4.0,4.0,0.0,1.0,0.0,0.0
contig_21712_2,0.0,4.0,0.0,1.0,1.0,1.0,0.0
contig_21712_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21836_3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21766_5,0.0,0.0,0.0,1.0,3.0,1.0,1.0
contig_21627_2,0.0,3.0,0.0,1.0,0.0,1.0,0.0
contig_21766_6,0.0,2.0,0.0,1.0,1.0,1.0,0.0
contig_21817_6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22099_2,0.0,2.0,0.0,1.0,0.0,0.0,0.0
contig_22099_3,0.0,5.0,0.0,1.0,2.0,1.0,0.0
contig_22099_4,0.0,4.0,0.0,1.0,2.0,1.0,0.0
contig_22099_5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21756_6,0.0,5.0,0.0,0.0,0.0,1.0,0.0
contig_21815_1,1.0,7.0,1.0,1.0,0.0,1.0,0.0
contig_21889_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21815_3,0.0,5.0,0.0,1.0,1.0,1.0,0.0
contig_21815_2,0.0,4.0,0.0,1.0,1.0,1.0,0.0
contig_21815_5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21815_4,0.0,3.0,0.0,1.0,0.0,1.0,0.0
contig_21889_4,0.0,2.0,0.0,0.0,5.0,1.0,0.0
contig_21815_6,1.0,0.0,3.0,1.0,0.0,1.0,3.0
contig_21714_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21714_2,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21714_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21714_6,0.0,7.0,0.0,1.0,0.0,1.0,0.0
contig_21714_5,0.0,2.0,0.0,1.0,0.0,1.0,1.0
contig_21921_4,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_21919_1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21919_2,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21919_3,1.0,11.0,2.0,1.0,3.0,1.0,0.0
contig_21919_4,0.0,4.0,1.0,1.0,1.0,1.0,1.0
contig_21716_5,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21716_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21716_7,1.0,0.0,3.0,0.0,0.0,1.0,3.0
contig_21643_1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21716_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21716_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21716_2,0.0,5.0,0.0,0.0,0.0,1.0,0.0
contig_21819_5,0.0,6.0,0.0,1.0,6.0,1.0,0.0
contig_21921_1,0.0,5.0,0.0,1.0,1.0,1.0,0.0
contig_21819_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21716_8,1.0,1.0,5.0,0.0,0.0,0.0,0.0
contig_21819_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21819_2,0.0,6.0,0.0,1.0,1.0,1.0,1.0
contig_21921_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21651_9,8.0,0.0,12.0,1.0,2.0,2.0,1.0
contig_21651_8,15.0,0.0,15.0,2.0,10.0,5.0,2.0
contig_21651_7,3.0,8.0,1.0,1.0,8.0,1.0,0.0
contig_21651_6,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21651_5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21921_2,2.0,3.0,1.0,0.0,1.0,1.0,0.0
contig_21651_3,0.0,6.0,0.0,1.0,4.0,1.0,0.0
contig_21651_2,1.0,1.0,0.0,1.0,0.0,1.0,1.0
contig_21651_1,1.0,8.0,0.0,1.0,2.0,1.0,0.0
contig_21624_10,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21612_8,0.0,9.0,0.0,1.0,0.0,1.0,0.0
contig_21643_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21653_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21653_3,0.0,0.0,0.0,2.0,4.0,1.0,0.0
contig_21653_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21653_5,0.0,1.0,0.0,0.0,1.0,1.0,0.0
contig_21653_4,1.0,7.0,0.0,1.0,4.0,1.0,0.0
contig_21653_7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
contig_21653_6,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21653_9,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21653_8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21811_5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contig_21811_4,0.0,2.0,1.0,0.0,0.0,1.0,0.0
contig_21811_7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21811_6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21811_1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22215_3,0.0,4.0,0.0,1.0,1.0,1.0,0.0
contig_21811_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21811_2,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_22128_1,0.0,0.0,1.0,1.0,0.0,1.0,0.0
contig_22128_3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_22128_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21963_5,1.0,0.0,1.0,0.0,0.0,1.0,1.0
contig_21605_22,1.0,1.0,0.0,1.0,0.0,1.0,2.0
contig_21605_21,0.0,0.0,0.0,1.0,0.0,1.0,1.0
contig_21605_20,0.0,3.0,0.0,1.0,0.0,1.0,1.0
contig_21599_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21599_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21599_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22165_1,0.0,0.0,1.0,1.0,2.0,1.0,3.0
contig_22165_2,0.0,5.0,0.0,0.0,0.0,1.0,0.0
contig_22165_3,0.0,6.0,0.0,0.0,0.0,1.0,0.0
contig_22165_4,0.0,1.0,2.0,1.0,0.0,1.0,4.0
contig_22120_1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22120_3,0.0,6.0,0.0,0.0,0.0,1.0,0.0
contig_21890_3,0.0,0.0,0.0,1.0,1.0,1.0,0.0
contig_22120_4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21875_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_22092_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22092_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21875_1,0.0,1.0,1.0,1.0,0.0,1.0,0.0
contig_22092_1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21622_11,0.0,4.0,3.0,1.0,2.0,1.0,0.0
contig_21622_10,0.0,5.0,0.0,1.0,6.0,1.0,0.0
contig_21622_13,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21622_12,0.0,1.0,0.0,1.0,3.0,0.0,0.0
contig_21912_5,0.0,0.0,3.0,0.0,0.0,0.0,0.0
contig_21912_4,1.0,0.0,0.0,1.0,3.0,0.0,2.0
contig_21912_3,1.0,5.0,0.0,1.0,4.0,1.0,0.0
contig_21912_2,0.0,8.0,0.0,1.0,5.0,1.0,0.0
contig_21912_1,2.0,2.0,2.0,0.0,4.0,1.0,2.0
contig_22167_3,8.0,0.0,2.0,1.0,0.0,2.0,1.0
contig_21910_1,0.0,2.0,1.0,1.0,1.0,1.0,1.0
contig_21910_3,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21910_2,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_22161_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22161_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22161_3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_22167_4,0.0,4.0,0.0,1.0,1.0,1.0,0.0
contig_22167_2,0.0,4.0,0.0,0.0,0.0,1.0,0.0
contig_21756_3,0.0,1.0,1.0,0.0,0.0,0.0,0.0
contig_22167_1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21756_2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21756_5,0.0,4.0,0.0,0.0,0.0,1.0,0.0
contig_21756_4,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21658_8,0.0,3.0,0.0,1.0,0.0,1.0,0.0
contig_21658_9,0.0,0.0,1.0,1.0,1.0,1.0,2.0
contig_21658_6,0.0,5.0,1.0,1.0,0.0,1.0,1.0
contig_21658_7,0.0,0.0,1.0,0.0,0.0,1.0,1.0
contig_21658_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21658_5,0.0,2.0,0.0,0.0,0.0,1.0,1.0
contig_21658_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21658_3,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contig_21658_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21807_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21877_1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21916_3,0.0,3.0,2.0,1.0,0.0,1.0,0.0
contig_21916_2,0.0,8.0,1.0,1.0,1.0,1.0,0.0
contig_21916_1,0.0,3.0,0.0,1.0,1.0,1.0,0.0
contig_21877_3,0.0,1.0,0.0,1.0,4.0,1.0,0.0
contig_21916_4,0.0,3.0,0.0,1.0,1.0,1.0,0.0
contig_21914_5,0.0,1.0,0.0,1.0,1.0,1.0,0.0
contig_21914_4,0.0,3.0,0.0,1.0,1.0,1.0,0.0
contig_21914_1,0.0,0.0,0.0,1.0,1.0,1.0,0.0
contig_21914_3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21914_2,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21853_8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contig_21853_7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21853_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21853_5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21853_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21853_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21853_2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21853_1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21619_13,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21619_12,0.0,1.0,0.0,1.0,1.0,1.0,1.0
contig_21619_11,0.0,0.0,0.0,1.0,1.0,1.0,1.0
contig_21619_10,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_22007_5,0.0,3.0,0.0,0.0,0.0,1.0,0.0
contig_22007_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21809_2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_22221_2,0.0,5.0,3.0,1.0,2.0,0.0,1.0
contig_22219_2,0.0,0.0,0.0,1.0,0.0,1.0,2.0
contig_22219_3,0.0,1.0,2.0,1.0,0.0,1.0,3.0
contig_21871_2,1.0,0.0,1.0,1.0,1.0,1.0,3.0
contig_22042_1,0.0,0.0,0.0,0.0,2.0,1.0,1.0
contig_22042_2,0.0,4.0,1.0,0.0,0.0,1.0,0.0
contig_22219_1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
contig_22042_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21871_1,0.0,10.0,1.0,1.0,4.0,1.0,1.0
contig_21899_2,4.0,14.0,7.0,2.0,0.0,1.0,1.0
contig_21886_1,1.0,1.0,2.0,0.0,0.0,1.0,0.0
contig_21719_7,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21886_3,3.0,0.0,0.0,1.0,1.0,1.0,1.0
contig_21886_2,3.0,0.0,0.0,1.0,0.0,2.0,0.0
contig_21886_5,10.0,0.0,7.0,1.0,6.0,3.0,0.0
contig_21886_4,0.0,7.0,0.0,1.0,12.0,1.0,0.0
contig_21886_6,1.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_22127_2,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_22127_3,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_22001_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22127_1,0.0,2.0,0.0,0.0,1.0,0.0,0.0
contig_22127_4,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_22001_4,0.0,2.0,1.0,0.0,1.0,1.0,0.0
contig_21617_9,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_22125_1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
contig_22125_2,0.0,2.0,2.0,0.0,0.0,0.0,0.0
contig_22125_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_22123_2,0.0,2.0,0.0,1.0,1.0,1.0,0.0
contig_22123_3,0.0,0.0,0.0,1.0,1.0,1.0,1.0
contig_22005_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_22123_1,0.0,5.0,3.0,0.0,6.0,0.0,0.0
contig_22228_2,0.0,4.0,0.0,1.0,0.0,0.0,0.0
contig_22083_3,0.0,1.0,0.0,1.0,10.0,0.0,0.0
contig_22083_2,3.0,1.0,1.0,1.0,7.0,1.0,0.0
contig_22044_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22044_3,1.0,0.0,0.0,0.0,0.0,2.0,0.0
contig_22044_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22044_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22044_7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
contig_22044_4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22044_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22228_1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
contig_22085_3,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_22085_2,0.0,0.0,0.0,1.0,1.0,1.0,0.0
contig_22085_1,1.0,0.0,2.0,0.0,7.0,2.0,0.0
contig_21880_3,0.0,6.0,5.0,0.0,1.0,1.0,0.0
contig_21880_2,0.0,5.0,1.0,1.0,0.0,1.0,1.0
contig_21786_2,0.0,2.0,0.0,1.0,2.0,1.0,0.0
contig_21880_5,0.0,0.0,0.0,1.0,0.0,1.0,2.0
contig_21880_4,0.0,3.0,0.0,1.0,0.0,0.0,0.0
contig_21882_5,0.0,4.0,2.0,0.0,0.0,1.0,2.0
contig_21882_4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contig_21882_1,0.0,4.0,1.0,0.0,1.0,1.0,0.0
contig_22005_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21882_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21882_2,0.0,2.0,1.0,0.0,0.0,0.0,0.0
contig_21786_3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21884_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21617_11,0.0,0.0,0.0,1.0,0.0,1.0,1.0
contig_21617_10,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21884_1,0.0,4.0,0.0,1.0,5.0,0.0,0.0
contig_21617_12,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_22005_2,3.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21380_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21380_5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21380_6,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21380_7,0.0,0.0,1.0,1.0,1.0,1.0,1.0
contig_21380_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21380_2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21380_3,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21674_14,0.0,2.0,0.0,1.0,0.0,1.0,0.0
contig_21674_12,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21674_13,0.0,2.0,0.0,1.0,0.0,1.0,0.0
contig_21674_10,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21674_11,0.0,1.0,0.0,2.0,0.0,1.0,0.0
contig_22081_3,0.0,4.0,0.0,1.0,2.0,1.0,0.0
contig_22081_2,0.0,2.0,0.0,1.0,1.0,1.0,0.0
contig_22081_1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_22081_4,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_22088_2,8.0,0.0,7.0,0.0,1.0,1.0,4.0
contig_21629_8,0.0,3.0,0.0,0.0,0.0,1.0,0.0
contig_21629_9,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21477_5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21629_2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21629_3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21629_1,0.0,4.0,0.0,0.0,0.0,0.0,0.0
contig_21629_6,0.0,0.0,0.0,0.0,1.0,1.0,1.0
contig_21629_7,0.0,6.0,0.0,0.0,1.0,1.0,0.0
contig_21629_4,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21629_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21645_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21622_9,0.0,5.0,4.0,1.0,2.0,0.0,0.0
contig_21622_8,0.0,6.0,0.0,1.0,0.0,1.0,0.0
contig_21645_9,5.0,2.0,4.0,1.0,0.0,2.0,0.0
contig_21622_5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21622_4,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21622_7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21622_6,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21622_1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21622_3,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21622_2,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21624_9,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21624_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_22008_2,0.0,1.0,0.0,0.0,2.0,1.0,0.0
contig_22008_3,6.0,0.0,5.0,0.0,0.0,1.0,0.0
contig_21624_5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_22008_1,2.0,2.0,2.0,0.0,0.0,0.0,0.0
contig_21624_3,10.0,0.0,10.0,0.0,0.0,3.0,0.0
contig_21624_2,4.0,0.0,4.0,1.0,0.0,3.0,0.0
contig_22008_4,1.0,0.0,2.0,1.0,0.0,1.0,0.0
contig_21626_1,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_22086_1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_22086_2,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21626_2,0.0,5.0,1.0,0.0,0.0,0.0,1.0
contig_21626_5,0.0,3.0,0.0,0.0,1.0,0.0,0.0
contig_21626_4,0.0,3.0,0.0,0.0,0.0,0.0,0.0
contig_21626_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21801_3,0.0,2.0,0.0,1.0,0.0,1.0,0.0
contig_21626_9,0.0,2.0,0.0,0.0,0.0,0.0,0.0
contig_21626_8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21645_2,0.0,5.0,0.0,1.0,0.0,1.0,0.0
contig_22207_2,2.0,2.0,0.0,2.0,6.0,1.0,0.0
contig_21645_3,1.0,3.0,2.0,0.0,1.0,1.0,0.0
contig_21661_8,0.0,5.0,1.0,1.0,6.0,0.0,0.0
contig_21661_9,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21661_6,0.0,0.0,3.0,0.0,0.0,1.0,2.0
contig_21661_7,0.0,0.0,4.0,0.0,3.0,0.0,2.0
contig_21661_4,0.0,0.0,0.0,1.0,2.0,1.0,2.0
contig_21661_5,0.0,0.0,1.0,1.0,4.0,0.0,2.0
contig_21661_2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21661_3,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21787_5,1.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21661_1,0.0,2.0,0.0,1.0,0.0,1.0,0.0
contig_21801_4,0.0,3.0,0.0,1.0,1.0,1.0,0.0
contig_21785_5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
contig_21785_4,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21801_5,0.0,3.0,0.0,1.0,2.0,1.0,0.0
contig_21785_1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
contig_21785_3,0.0,2.0,0.0,0.0,0.0,1.0,0.0
contig_21785_2,0.0,2.0,0.0,0.0,1.0,1.0,0.0
contig_21620_9,1.0,0.0,0.0,1.0,1.0,1.0,0.0
contig_21620_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21620_3,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21620_2,0.0,3.0,0.0,1.0,1.0,0.0,0.0
contig_21620_1,0.0,2.0,0.0,1.0,1.0,0.0,0.0
contig_21620_7,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21620_6,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21620_5,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_21620_4,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_21748_8,0.0,1.0,0.0,1.0,0.0,1.0,0.0
contig_22015_1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21748_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21748_5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
contig_21748_6,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21748_7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21748_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21748_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21748_3,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21828_1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
contig_22007_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contig_21828_3,0.0,6.0,0.0,1.0,2.0,1.0,0.0
contig_21828_2,0.0,0.0,1.0,1.0,2.0,0.0,0.0
contig_21828_4,1.0,3.0,0.0,1.0,2.0,1.0,0.0
contig_21665_2,0.0,11.0,0.0,0.0,0.0,1.0,0.0
